NIT;Razon_Social;Resolucion;Fecha
860536345;ACCESORIOS Y ACABADOS S.A.S;3293;5/08/2012
830050369;COMERCIAL FOX S.A.S;9482;11/05/2013
800080575;EXPOCREDIT COLOMBIA S.A.S;4140;5/23/2013
805001538;TECNOLOGIA AMBIENTALES DE COLOMBIA S.A. ESP.;4142;5/23/2013
800206075;EDEX S.A.S;2727;4/10/2013
800185039;HONOR SERVICIOS DE SEGURIDAD LTDA;4528;6/04/2013
816000586;INVERSIONES BOTERO VELEZ Y CIA S EN C.;3499;5/03/2013
816004965;ESTATAL DE SEGURIDAD LTDA;6222;7/25/2013
811039981;UNION MEDICAL S.A.S.;5046;6/20/2013
811018613;POLINYLON S.A.;6221;7/25/2013
805019778;INFOTECH DE COLOMBIA S.A.S.;3329;4/29/2013
805022756;ACCION DEL CAUCA S.A.;2726;4/10/2013
830054364;SIGN SUPPLY S.A.;3621;5/08/2013
830054904;MAPFRE COLOMBIA VIDA SEGUROS S.A.;5097;6/21/2013
830032436;IDENTIFICACION PLASTICA S.A.;935;2/11/2013
830020915;INFORMA COLOMBIA S.A.;4053;5/21/2013
830099025;CONSOLCARGO S.A.;1096;2/18/2013
830104914;COLOMBIA CIPES.A.S;8388;10/04/2013
830115136;CEMEX ADMINISTRACIONES LTDA;2526;4/02/2013
830092461;CONALTRA S.A.;4715;6/12/2013
860502854;LABORATORIOS EUFAR S.A.;4052;5/21/2013
860526537;COBICO S.A.S.;2248;3/20/2013
811028981;MALCO CARGO S.A.;5317;6/26/2013
890204199;AVIMOL S.A.S;4716;6/12/2013
900074589;AGENCIA DE SEGUROS FALABELA LTDA;3330;4/29/2013
900151827;KREATO SOLUCIONES CREATIVAS EN CONCRETO S.A.;933;2/11/2013
890318329;ROMARCO S.A.;5050;6/20/2013
900490865;ZOETIS COLOMBIA S.A.S.;2065;3/14/2013
900514524;ABBVIE S.A.S;5053;6/20/2013
900422614;EXPERIAN COMPUTEC S.A.;811;2/07/2013
890913990;JIRO S.A.;5500;7/04/2013
811016211;MEZCLAS BIOMIX S.S.;5501;7/04/2013
830036645;SOCIEDAD AL SERVICIO DE LA TECNOLOGIA Y SISTEMATIZACION BANCARIA TECNIBANCA S.A.;6814;8/09/2013
900326523;PRECISAGRO S.A.S;3201;4/24/2013
900241676;SKBERGE COLOMBIA S.A.S.;5049;6/20/2013
900243910;PETREX S.A. SUCURSAL COLOMBIA;4259;5/28/2013
900248882;CLINICA PORTOAZUL S.A.;2525;4/02/2013
900273686;COMERCIALIZADOARA MERCALDAS S.A.;3012;4/17/2013
900282508;HLF ROMERO LTDA;2064;3/14/2013
900189181;PEPSICO ALIMENTOS Z. F LTDA;934;2/11/2013
900207176;INVERSIONES DULCE - NET LTDA;4141;5/23/2013
891700037;MAPFRE SEGUROS DENERALES DE COLOMBIA S.A.;5098;6/21/2013
900139232;VANGUARD LOGISTICS SERVICES COLOMBIA S.A.;2352;3/26/2013
900152232;EQUIPOS TECNICOS DE COLOMBIA S.A.S.;5055;6/20/2013
900195679;FLYWAN S.A.S;5048;6/20/2013
860025674;CARACOL TELEVISION S.A.;4139;5/23/2013
810005636;HEMOCENTRO DEL CAFÉ Y TOLIMA GRANDE S.A;5316;6/26/2013
890902266;AGENCIA DE ADUANAS MARIO LONDOÑO S.A. NIVEL 1;5315;6/26/2013
830042244;DIGITAL WARE S.A.;8947;10/21/2013
890926933;GRUPO LITORAL S.A.S.;6816;8/09/2013
830092965;ENERGICOS S.A.S ESP DISTRIBUIDORA COMERCIALIZADORA DE ENERGIA GAS E HIDROCARBUROS;6223;7/25/2013
800159856;MAHE NEUTRAL SHIPPING S.A.;5044;6/20/2013
800152751;ASEO SERVICIOS S.A.S;7428;9/03/2013
830051753;AUTO RINES Y LLANTAS LTDA;7231;8/27/2013
805014222;FRAGANCIAS Y SABORES S.A.;6868;8/13/2013
826000089;COMPAÑÍA COLOMBIANA DE CONCRETOS S.A.;5503;7/04/2013
800036675;FERROMENDEZ S.A.S.;6869;8/13/2013
800253360;SOLUAGRO SOLUCIONES AGRPECUARIAS S.A.;7055;8/21/2013
900040299;MARISCOS ATLANTIC S.A.S.;6813;8/09/2013
900298043;HAPAG LLOYD COLOMBIA LTDA;5504;7/04/2013
900338568;GRUPO EMPRESARIAL GIRALDO'S S.A.S.;6224;7/25/2013
900079131;TECNOCOM COLOMBIA S.A.S.;6219;7/25/2013
900048455;GRUPO CONCRESA S.A.;7427;9/03/2013
900138369;DINACOL S.A. DISEÑO INGENIERIA Y CONTROL S.A.;7429;9/03/2013
900253413;MEAD JOHSON NUTRITION COLOMBIA LTDA;6638;8/02/2013
900406150;BANCO COOMEVA S.A.;7235;8/27/2013
900572445;CIFIN S.A.;7827;9/16/2013
900249297;COMERCIALIZADORA DE SERVICIOS FINANCIEROS S.A;7828;9/16/2013
900497538;COMERCIALIZADORA PNS S.A.S;7826;9/16/2013
900308115;GRUPO GALLO CORP S.A.S.;8185;9/27/2013
900338494;TABLEMAC MDF S.A.S.;8946;10/21/2013
890101692;GELCO S.A.S.;7052;8/21/2013
890328485;PRODUCTOS DE CAUCHO Y LONA S.A.S.;7425;9/03/2013
800147312;HANGAR MUSICAL S.A.S.;8894;10/18/2013
800162553;PQUIM S.A.S.;7426;9/03/2013
890500705;PRODUCTOS ESPECIALES DE CONCRETOS S.A.PRECONCRETOS;7424;9/03/2013
860090784;PRECISA PARTES Y MUEBLES LTDA;6812;8/09/2013
830131993;EFECTIVO LIMITADA;6217;7/25/2013
830075451;PINTURAS TITO PABON Y CIA S EN C;5502;7/04/2013
830018146;ROCKWELL COLOMBIA S.A.;6218;7/25/2013
816000975;FLEXCO S.A.;7234;8/27/2013
811006789;JUAN D. HOYOS DISTRIBUCIONES S.A.;6220;7/25/2013
860001963;PROTELA S.A.;7056;8/21/2013
800097960;ALEJANDRO ARBOLEDA Y CIA S.A.;7824;9/16/2013
827000108;SOCIEDAD PRODUCTORA DE ENERGIA DE SAN ANDRES Y PROVIDENCIA S.A. ESP SOPESA;6639;8/02/2013
800167898;J.H. HOYOS & ASOCIADOS SAS;9892;11/19/2013
811027052;DIPARCO S.A.S;6226;7/25/2013
830058181;SUPERVISION ELECTRONICA WHITE EAGLE LTDA;5822;7/15/2013
830063747;OPCIONES ADMINISTRATIVAS S.A.S;8186;9/27/2013
860512475;CERESCOS LTDA;6815;8/09/2013
817000970;POLYLON S.A.;5318;6/26/2013
890904459;ACEROS MAPA S.A.;9293;10/30/2013
900112605;TEXTILES DISLANA LTDA;9664;11/13/2013
900195141;TERREMARK COLOMBIA INC SUCURSAL COLOMBIA;9483;11/05/2013
900294923;AVICOLA TRIPLE A S.A.S;4258;5/28/2013
800072959;KEMIZOL S.A.S;6817;8/09/2013
900010692;MANUCHAR COLOMBIA CIA S.A.S.;9391;10/31/2013
900079790;EJE CONSTRUCCIONES S.A.S.;9294;10/30/2013
800031781;FIRE PROTECTION DE COLOMBIA S.A.;9374;10/31/2013
900466209;PORSCHE COLOMBIA S.A.S.;11000;12/17/2013
900490250;ACESUM S.A.S;9393;10/31/2013
830016488;DANISCO COLOMBIA LTDA;9663;11/13/2013
830049051;JOHNSON CONTROLS COLOMBIA LIMITADA;10993;12/17/2013
830070685;D CONTADORES LTDA;10039;11/22/2013
830109723;PAGOSONLINE NET S.A.S;8308;10/02/2013
830114721;S.A.C. SEGURIDAD AUTOMATIZACION Y CONTROL S.A.S.;110001;12/17/2013
830127962;NEXUS LOGISTICS S.A.S.;8188;9/27/2013
800112214;BIG PASS S.A.S.;8187;9/27/2013
800155500;PROSERVIS EMPRESA DE SERVICIOS GENERALES S.A.S.;10990;12/17/2013
811010574;ABURRA LTDA;7053;8/21/2013
811031709;COLORS S.A.;11002;12/17/2013
811043174;ZEUSS PETROLEUM S.A;8640;10/10/2013
891200032;CLINICA NUESTRA SEÑORA DE FATIMA S.A.;10998;12/17/2013
830135229;IMPORTADORA D&D S.A.S.;9893;11/19/2013
860528792;SATEL IMPORTADORES DE FERRETERIA S.A.S.;8389;10/04/2013
890301071;TRANSPORTES CENTRO VALLE S.A.;8307;10/02/2013
890900137;MIGUEL GOMEZ Y COMPAÑÍA S.A.S;10997;12/17/2013
860021998;ALBERTO DUARTE FORERO Y CIA LTDA;9392;10/31/2013
900469988;INNOVA COMERCIO S.A.S.;11201;12/20/2013
800189010;SOPORTE A LA INGENIERIA LTDA;7233;8/27/2013
860058979;BAM S.A.;5045;6/20/2013
800003644;RYR LUBRICANTES S.A.;8643;10/10/2013
800020719;PROSERVIS EMPRESA DE SERVICIOS TEMPORALES S.A.S.;10992;12/17/2013
830067414;KAESER COMPRESORES DE COLOMBIA LTDA.;5047;6/20/2013
890900104;INDUSTRIA NACIONAL COLOMBIANA ARTICULOS DE ACEROS Y METALES SAS;10287;11/28/2013
900440663;DISCOVERY COMMUNICATIONS COLOMBIA LTDA;8642;10/10/2013
830073329;DAXA COLOMBIA S.A.;5678;7/16/2014
890900652;INVESA S.A.;2827;4/11/2014
890901475;DISTRIBUIDORA FARMACEUTICA ROMA S.A.;544;1/29/2014
890903279;OPERACIONES GENERALES SURAMERICANA S.A.S.;9927;11/14/2014
890910468;HRA UNIQUIMICA S.A.;7949;9/24/2014
890923668;EMPRESA DE TRANSPORTE MASIVO DEL VALLE DE ABURRA LTDA;8958;10/22/2014
890923681;CIMBRADOS S.A.;7661;9/12/2014
890930831;ARCOLI S.A.S.;4063;5/26/2014
890984630;METROPARQUIS E.I.C.E.;11051;12/18/2014
900144255;GEOPOLIMEROS S.A.S;9309;10/31/2014
900161726;LOGISTICA ESTRUCTURAL S.A.;6596;8/11/2014
900163415;SSH-SOFTWARE SERVICIOS Y HARDWARE SA SSH SA;1967;3/19/2014
900179369;CONFIPETROL S.A.;1244;2/20/2014
900208445;CERAMICA SAN LORENZO INDUSTRIAL DE COLOMBIA S.A.;1963;3/20/2014
900239001;PRODUCTOS FAMILIA CAJICA S.A.S.;2506;4/03/2014
900315569;VOLVO GROUP COLOMBIA S.A.S.;8673;10/15/2014
900327290;DERCO COLOMBIA S.A.S.;2223;3/27/2014
900332396;SAMM COLOMBIA S.A.S;6225;7/30/2014
900354306;PROSEGUIR SOLUCIONES DE LIQUIDEZ S.A.S;9306;10/31/2014
900362742;HASBRO COLOMBIA S.A.S.;4064;5/26/2014
800026030;ALFAQUIMICOS S.A.S.;4068;5/26/2014
800042175;PRODUCTOS QUIMICOS ANDINOS S.A. PQA S.A.;7339;9/03/2014
800043910;DISTRIBUIDORA TROPICAL DE BOLIVAR S.A.;9304;10/31/2014
800044335;GRACE COLOMBIA S.A.;1968;3/19/2014
800058607;CONTROLES EMPRESARIALES LTDA;7822;9/19/2014
800061357;IMPLANTES Y SISTEMAS ORTOPEDICOS S.A.;7662;9/12/2014
800067065;PROMOTORA MEDICA LAS AMERICAS S.A.;10653;12/03/2014
800079536;DISTRIBUIDORA DE PESCADOS Y MARISCOS DE LA SABANA S.A.;2828;4/11/2014
800082585;A. PARRA S.A.;4541;6/11/2014
800087565;PROLAB S.A.S;3935;5/22/2014
900062979;PREVESA S.A.S.;959;2/14/2014
900078437;QUIDECA S.A.;2505;4/03/2014
900091949;DUWEST COLOMBIA S.A.;11053;12/18/2014
900669915;ALLEGION COLOMBIA S.A.S.;8619;10/10/2014
900710164;GONVARRI MS COLOMBIA S.A.S;5934;7/21/2014
900517323;RIPLEY COLOMBIA TIENDAS POR DEPARTAMENTO SAS;7234;8/29/2014
830011015;AUTOELITE LTDA;4062;5/26/2014
900294478;AUTOTANQUES DE COLOMBIA SAS;279;1/21/2014
900377365;OLEODUCTO BICENTENARIO DE COLOMBIA S.A.S.;10320;11/25/2014
900400551;UPS SERVICIOS EXPRESOS S.A.S;493;1/27/2014
900402080;FRESENIUS KABI COLOMBIA S.A.S;7948;9/24/2014
900436352;RICH DE COLOMBIA S.A.S.;4437;6/06/2014
900450226;ALKHORAYEF PETROLEUM COLOMBIA;7663;9/12/2014
900460297;INVERSIONES INMOBILIARIAS BUCARAMANGA ARAUCO S.A.S.;1962;3/19/2014
900460926;INVERSIONES COMERCIALIZADORA Y MERCADEO DE COLOMBIA S.A.S.;4065;5/26/2014
900462511;BRITISH AMERICAN TOBACC0 COLOMBIA S.A.S.;9643;11/10/2014
900466382;ASESORIAS EN MERCADEO Y LOGISTICA S.A.S;4066;5/26/2014
900480569;JERONIMO MARTINS COLOMBIA S.A.S.;492;1/27/2014
900481902;COMERCIALIZADORA FRESMAR S A S;11141;12/22/2014
900486095;VIAPPIANI DE COLOMBIA SAS;2831;4/11/2014
900491889;OPERACIONES Y SERVICIOS DE COMBUSTIBLES S.A.S;1966;3/19/2014
900499032;STECKERL ACEROS SOCIEDAD POR ACCIONES SIMPLIFICADA;4060;5/26/2014
900535018;FERRERO LATIN AMERICA DEVELOPING MARKETS S.A.S.;9308;10/31/2014
900539662;SHERLEG LABORATORIES S.A.S;10923;12/15/2014
900559650;HOMEPRO COLOMBIA S.A.S.;4436;6/06/2014
900570964;ULTRACEM S.A.S;6598;8/11/2014
900587259;VELAS Y VELONES SAN JORGE S.A.S.;4439;6/06/2014
900599745;STIHL S.A.S;8672;10/15/2014
817000680;FAMILIA DEL PACIFICO S.A.S;3709;5/16/2014
817000724;METREX S.A.;10925;12/15/2014
830001637;SONDA DE COLOMBIA S.A.;494;1/27/2014
830007710;PEARSON EDUCACION DE COLOMBIA LTDA;1272;2/21/2014
830018198;PASTEURIZADORA SANTODOMINGO S.A.;4814;6/18/2014
830026343;SUBWAY PARTNERS COLOMBIA C.V;6332;8/01/2014
830030574;TALTON INTERNACIONAL S.A.S;10319;11/25/2014
830037946;PANAMERICANA LIBRERÍA Y PAPELERIA S.A.;10922;12/15/2014
830047078;SIEGWERK COLOMBIA LTDA;543;1/29/2014
830050213;V & V INTERFLEXO COLOMBIA S.A.S;7026;8/25/2014
830058737;V Q INGENIERIA SOCIEDAD POR ACCIONES SIMPLIFICADA S.A.S;9307;10/31/2014
830061961;TECNOSALUD AMERICA S.A..;9928;11/14/2014
830074144;GLOBAL WINE & SPIRITS LTDA;9924;11/14/2014
830077515;GLOBAL MOTOR S.A.;10318;11/25/2014
830085294;ACEROS INOXIDABLES S.A;4896;6/20/2014
830087817;OVANTE S.A.S;8620;10/10/2014
830096299;ACEROS PENSILVANIA LTDA;7338;9/03/2014
830110347;CHEVRON EXPORT S.A.S.;3707;5/16/2014
800134536;BRIGARD & URRUTIA ABOGADOS S.A.S;7670;9/12/2014
800144465;DISTRIBUIDORA DISTRIABASTOS LTDA;10321;11/25/2014
800161538;INDUSTRIA DE HARINAS TULUA LIMITADA;1555;3/04/2014
800175937;PRODUCTOS ALIMENTICIOS SANTILLANA S.A.;10507;11/28/2014
800196299;COMPAÑÍA COLOMBIANA DE SERVICIOS DE VALOR AGREGADO TELEMATICO COLVATEL S.A. ESP;1243;2/20/2014
800220190;PRODUCTOS EL DORADO S.A.;4815;6/18/2014
804002433;DESCONT S.A. E.S.P.;3936;5/22/2014
811003513;BIOSYSTEM ANTIOQUIA S.A.;3937;5/22/2014
811005042;INSUMOS Y ADITIVOS S.A.;542;1/29/2014
811009452;XENCO S A;11054;12/18/2014
811011194;MEGAMARKET S.A.S.;3708;5/16/2014
811042361;PROVECOL ANTIOQUIA S.A.;8959;10/22/2014
832000803;PREFABRICAR Y CONSTRUIR S.A.S;491;1/27/2014
891856457;INVERSIONES EL DORADO S.A.S.;1247;2/20/2014
892201114;DISTRIBUIDORA TROPICAL DE SUCRE S A;10921;12/15/2014
830513238;CONEXRED S.A.;1240;2/20/2014
860000719;JOSE LLOREDA CAMACHO & CO S.A.;2832;4/11/2014
860029840;GRANADA S.A.;2830;4/11/2014
860030764;AGROBETANIA S.A.;2829;4/11/2014
860035977;INVESTIGACIONES Y COBRANZAS EL LIBERTADOR;7340;9/03/2014
860047372;BRIGARD &CASTRO S.A.S;7669;9/12/2014
860048182;INVERSIONES LIBRA S.A;4067;5/26/2014
860050420;VENTAS Y SERVICIOS S A;11052;12/18/2014
860077997;SERVIESTIBA LTDA;2621;4/07/2014
860400886;TRANSFORMADORES EL WATTIO LTDA;1249;2/20/2014
860403699;IMPORTADORA GRAN ANDINA S.A.S;7660;9/12/2014
860510826;INDUSTRIA TAYLOR S.A.S.;11055;12/18/2014
860526772;VIDRIOS TEMPLADOS PANORAMICOS LTDA;9922;11/14/2014
860526809;L.A.S. ELETROMEDICINA S.A.S;1964;3/19/2014
860532352;YAMATO COLOMBIA COMPAÑÍA LIMITADA;3279;4/29/2014
890203975;INVERSORA HOTELERA COLOMBIANA S.A.;958;2/14/2014
890401802;PROSEGUR VIGILANCIA Y SEGURIDAD PRIVADA LTDA;1961;3/19/2014
890900161;PRODUCTOS FAMILIA S.A.;1250;2/20/2014
890900395;JUAN NEUSTADTEL S.A.S.;9923;11/14/2014
800043907;PLASTICOS SALFER LTDA;5675;7/16/2014
800171338;SOPLASCOL LTDA;5677;7/16/2014
800254610;AGENCIA DE ADUANAS AGECOLDEX S.A. NIVEL 1;7028;8/25/2014
809000876;TEMPORALES UNO A S.A.;1241;2/20/2014
810002788;GENERICOS DE COLOMBIA GEDECOL S.A.S.;1242;2/20/2014
817003166;CLINICA LA ESTANCIA S.A.;6355;8/04/2014
830507278;ALGARRA S.A.;6422;8/06/2014
860008018;ESTUDIOS TECNICOS S.A.S;1248;2/20/2014
900478030;TECNOCOM TELECOMUNICACIONES Y ENERGIA S.A.;6597;8/11/2014
830045768;FRUTICOLA COMERCIAL PANAMERICANA S.A.EMA FRUTCOM;5674;7/16/2014
830089785;PEGOMAX S.A;6354;8/04/2014
890915197;PROMOCIONES Y MERCADEO MARTINEZ HERMANOS S.A.;7027;8/25/2014
830079892;GEMALTO COLOMBIA S.A.;3278;4/29/2014
900212145;DEPOSITO IMPERIO LER S.A.S.;9925;11/14/2014
900255884;INVENSYS PROCESS;3938;5/22/2014
900708811;RECOL PINTURAS S A S;4789;5/26/2015
890212212;MULTIEMPLEOS S A;2257;3/20/2015
830056322;SAYTEC DE COLOMBIA LTDA;5352;6/09/2015
891000324;GASEOSAS DE CORDOBA S.A..;3827;5/06/2015
891301549;NUTRIENTES AVICOLAS S.A.;4790;5/26/2015
900340824;ALEJANDRO GARZON SUAREZ S.A.S.;4978;5/28/2015
900500691;FAST TERMINAL SANTA MARTA S.A.S.;4556;5/20/2015
900677390;HANDLER S.A.S.;4555;5/20/2015
900703240;MAZDA DE COLOMBIA S.A.S.;4791;5/26/2015
900557875;NOVO NORDISK COLOMBIA S.A.S;7718;8/14/2015
900558747;DISTRISUIZE S.A.S;7720;8/14/2015
800002030;COLSEIN LTDA;4978;5/28/2015
800067861;COMPAÑÍA IBEROAMERICANA DE PLASTICOS S.A IBERPLAST O IBERPLAST S.A.;3526;4/29/2015
800205416;PERCOS S.A.;6106;6/26/2015
811016824;DISTRIBUCIONES J Y M LTDA;6102;6/26/2015
830087721;ILUMINACION Y MATERIALES ELECTRICOS S A S;375;1/29/2015
830500960;INVERSIONES TODO DROGAS S.A.S;3527;4/29/2015
860005265;GASEOSAS COLOMBIANAS S.A.S.;3527;4/29/2015
860029396;GMAC FINANCIERA DE COLOMBIA S.A.;7427;8/05/2015
860536003;AGENCIA DE ADUANAS ABC REPECEV S.A. NIVEL 1;6105;6/26/2015
890300208;ARROCERA LA ESMERALDA S.A.S.;7428;8/05/2015
890916883;MANPOWER DE COLOMBIA LTDA;371;1/29/2015
900352772;HANNA INSTRUMENTS S A S;3346;4/24/2015
900399153;CRISLOZA S A S;374;1/29/2015
900428423;TU CASSA S A S;373;1/29/2015
900553170;EMBOTELLADORA DE LA SABANA S.A.S.;5351;6/09/2015
900581199;COMPAÑÍA DE SERVICIOS COMERCIALES S.A.S;2467;3/27/2015
900785905;CENTRAL CERVECERA DE COLOMBIA S A S;3360;4/24/2015
800255589;SURTIFERRETERIAS SAS;7719;8/14/2015
801002644;MATERIALES EMO SOCIEDAD POR ACCIONES SIMPLIFICADA S A S;690;2/09/2015
819006966;MEDIA COMMERCE PARTNERS S A S;1350;2/25/2015
821000169;PRODUCTORA DE JUGOS S.A.S;3349;4/24/2015
830025104;PROSEGUR TECNOLOGIA S A S;687;2/09/2015
830026811;XOREX DE COLOMBIA S A S;2258;3/20/2015
830030945;EC CARGO S A S;2332;3/25/2015
830045348;PROSEGUR GPS S A S;1352;2/25/2015
860001697;GASEOSAS LUX S.A.;3350;4/24/2015
860024446;JABONES EL TIGRE Y ROCA S.A.;684;2/09/2015
860047906;MARPED GROUP S.A;3113;4/17/2015
890200463;GASEOSAS HIPINTO S A S;3352;4/24/2015
890306162;OGILVY & MATHER COLOMBIA S A S;3345;4/24/2015
890903939;GASEOSAS POSADA TOBON S.A;3348;4/24/2015
890909001;EMPRESA DE DISTRIBUCIONES INDUSTRIALES S.A.;3351;4/24/2015
900027833;MATHIESEN COLOMBIA S A S;2260;3/20/2015
900106251;IKE ASISTENCIA COLOMBIA S.A.;2465;3/27/2015
900138670;C.I BIOCOSTA S.A.;8435;9/02/2015
900174468;SIDERURGICA DE CALDAS S A S;8860;9/11/2015
900279810;TUSCANY SOUTH AMERICA LTD SUCURSAL COLOMBIA;686;2/09/2015
900324294;ZONA DE ACTIVIDAD LOGISTICA S.A.S.;1353;2/25/2015
900442933;SCRIBE COLOMBIA SAS;7717;8/14/2015
900489429;SERVIACEROS DE COLOMBIA S.A.S;1935;3/13/2015
900521807;GLOBAL OPERADORA HOTELERA S A S;3347;4/24/2015
900541887;CATERPILLAR COMERCIAL S.A. DE C.V. SUCURSAL COLOMBIA;1933;3/13/2015
900618834;D S V AIR & SEA S.A.S.;1934;3/13/2015
800098870;VENTAS DEL TOLIMA LTDA;689;2/09/2015
800153677;HIERROS EL DORADO S.A.S.;979;2/13/2015
800161568;SYSTEMGROUP S.A.S.;10055;10/09/2015
800204486;DOTAKONDOR S.A.S.;978;2/13/2015
802003229;CONTROL DE CONTAMINACION LIMITADA;895;2/11/2015
900241784;AUTOMOTRIZ ESCANDINAVA S.A.S.;6107;6/26/2015
811047208;JARAMILLO PETS Y CIA S.C.A.;10053;10/09/2015
830009573;COLOMBIANA DE NO TEJIDOS Y ACOLCHADOS S.A COLNOTEX S.A.;8461;9/03/2015
830032256;AIR ANDES & CIA LTDA;976;2/13/2015
830122983;ESRI COLOMBIA S.A.S.;9241;9/23/2015
860059851;ACI PROYECTOS S.A.S.;691;2/09/2015
860068070;ITALTEL SPA;10056;10/09/2015
860508392;SERVIOPTICA S.A.S.;1349;2/25/2015
860511559;ACEFER Y COMPAÑÍA LTDA;894;2/11/2015
890400305;SERVIMAX SERVICIOS GENERALES S.A.S.;2468;3/27/2015
890914526;ALMACENES FLAMINGO S.A.;9243;9/23/2015
900013681;EUROLIFT S.A.S.;8857;9/11/2015
900038521;MSL DE COLOMBIA LTDA;10057;10/09/2015
900138425;LABORATORIOS SOPHIA DE COLOMBIA LTDA;8859;9/11/2015
900269840;BBG COLOMBIA S.A.S.;1348;2/25/2015
900294380;L H S.A.S.;1351;2/25/2015
900332426;DISTRIBUIDORA SIGMAFARMA S.A.S.;8856;9/11/2015
900651752;AQUAOCCIDENTE S.A. ESP;9245;9/23/2015
817002510;CARVAJAL PULPA Y PAPEL S.A.S.;11102;10/11/2015
830058969;PHARMADERM S.A.;10054;10/09/2015
860027231;HELBERT Y CIA S.A.;9242;9/23/2015
900447906;PANELMET S.A.S;10631;10/27/2015
800006332;ARQUIMUEBLES S.A.;10628;10/27/2015
800232359;BCN MEDICAL S.A.;10629;10/27/2015
830000922;CORE LABORATORIES;11924;12/03/2015
830091676;MEDIREX S.A.S.;11921;12/03/2015
900285758;C.I NUTREO S.A.S.;12765;12/23/2015
860079943;PRINTER COLOMBIA S.A.S.;12764;12/23/2015
811026845;GLODEX S.A.S.;12763;12/23/2015
800142820;DOÑA LECHE ALIMENTOS S.A.;11926;12/03/2015
900736182;APPLE COLOMBIA S.A.S.;11925;12/03/2015
830000556;PAPELES Y CORRUGADOS ANDINA S.A.;12052;12/09/2015
822005514;SUIZE DISTRIBUCIONES LTDA;12051;12/09/2015
860528320;MICROLINK S.A.S.;12049;12/09/2015
830007240;ALPLA COLOMBIA LTDA;10630;10/27/2015
900504184;GRUPO SANCHEZ COLOMBIA S.A.S.;9244;9/23/2015
900438876;INTECO MC S.A.S.;3833;5/26/2016
805029690;PROCOCASA PROMOTORA COMERCIAL DE CALI S.A.S.;3776;5/24/2016
900454187;CENTROS COMERCIALES DEL SUR S.A.S.;3775;5/24/2016
860090247;TANDEM S.A.;2788;4/15/2016
860027700;MANTENIMIENTO ASEO SERVICIOS S.A MAS S.A.;2789;4/15/2016
817003055;TECNOFAR TQ S.A.S.;771;2/10/2016
900391740;FUNCTIONAL BEVERAGE COMPANY S.A.S.;4822;6/30/2016
900434009;MACROTICS S.A.S.;4819;6/30/2016
900677748;UNILEVER COLOMBIA SCC S.A.S.;3188;4/29/2016
900355024;EQUIPOS Y LABORATORIO DE COLOMBIA S.A.S.;3544;5/16/2016
835001161;ZONA DE EXPANSION LOGISTICA S.A.S.;3503;5/13/2016
900298102;FL COLOMBIA S.A.S.;3546;5/16/2016
900042180;TRANSMISIONES INDUSTRIALES COLOMBIA S.A.S.;421;1/27/2016
860516281;DIRIMPEX LTDA;420;1/27/2016
900403832;STRYKER COLOMBIA S.A.S.;419;1/27/2016
900641421;POLIMIX CONCRETO COLOMBIA S.A.S.;153;1/14/2016
890900372;PLATEXTIL S.A.S.;152;1/14/2016
830507718;MEDICAL PRO&NFO S.A.S.;151;1/14/2016
890929264;CENTRO MUSICAL S.A.S.;3545;5/16/2016
900123504;CABLES COLOMBIA URIBE Y CIA S.C.A.;1708;3/07/2016
900086745;DESARROLLADORA DE ZONAS FRANCAS S.A.;1351;2/26/2016
900078163;MANUFACTURAS S.A.S MATECSA;1353;2/26/2016
800000092;SEGUROS BETA S.A. CORREDORES DE SEGUROS;1710;3/07/2016
800196312;YOUNG & RUBICAM BRANDS S.A.S.;1704;3/07/2016
860001056;ALMACEN SANITARIO S.A.S.;1705;3/07/2016
900798893;LADRILLERA 21 S.A.S.;1707;3/07/2016
800185347;ZONA FRANCA DE BOGOTA S.A. USUARIO OPERADOR DE ZONA FRANCA;1703;3/07/2016
811022796;INMUNIZADORA RIONEGRO S.A.S.;1354;2/26/2016
800219028;TEXIM Y CIA LTDA;1355;2/26/2016
900541359;WIN SPORTS S.A.S.;1352;2/26/2016
830050473;DATTIS COMUNICACIONES S.A.S.;1349;2/26/2016
817000808;TECNOSUR S.A.S.;422;1/27/2016
800085606;BCI INGENIERIA S.A.S.;423;1/27/2016
811028445;REPRESENTACIONES Y DISTRIBUCIONES HOSPITALARIAS S.A.S.;424;1/27/2016
800242394;ALMACEN REFRIELECTRIC S.A.S.;3159;4/28/2016
830057171;TRADECOM ER ASOCIADOS LTDA;3157;4/28/2016
800112440;TORNILLOS Y PARTES PLAZA S.A.;4820;6/30/2016
830039568;ASTRAZENECA COLOMBIA S.A.S.;1989;3/15/2016
900206027;UNIVERSAL MCCANN SERVICIOS DE MEDIOS LTDA;1990;3/15/2016
830078644;ENVASES PLASTICOS PACKFILM LTDA;774;2/10/2016
890924431;EMPLEAMOS S.A.;773;2/10/2016
811033005;ACUAMETRO S.A.;4821;6/30/2016
830008146;ANIXTER DE COLOMBIA S.A.S.;770;2/10/2016
900377163;ATC SITIOS DE COLOMBIA S.A.S.;772;2/10/2016
900129331;EMC INFORMACION SYSTEMS COLOMBIA LTDA;622;2/04/2016
900044844;PROLUB COMBUSTIBLES Y LUBRICANTES S.A.;621;2/04/2016
800146643;CONGRUPO S.A.;428;1/27/2016
900252727;DISTRIBUCIONES HOYOSTOOLS S.A.;426;1/27/2016
