CIIU;ANIO;DECLARANTES;ING_BRUTOS_MM;COSTOS_MM;RENTA_LIQ_MM;MARGEN_COSTO;MARGEN_RENTA;NOMBRE
1512;2024;336;733395.9;546489.7;45937.0;0.7451;0.0626;Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en cuero, y fabricación de artículos de talabartería y guarnicionería
1513;2022;128;958192.9;737815.3;113628.9;0.77;0.1186;Fabricación de artículos de viaje, bolsos de mano y artículos similares, artículos de talabartería y guarnicionería elaborados en otros materiales
1513;2023;147;1048733.5;788440.8;107492.6;0.7518;0.1025;"Fabricación de artículos de viaje, bolsos de mano y artículos similares; artículos de talabartería y guarnicionería elaborados en otros materiales"
1513;2024;149;1029829.2;794309.8;71471.9;0.7713;0.0694;"Fabricación de artículos de viaje, bolsos de mano y artículos similares; artículos de talabartería y guarnicionería elaborados en otros materiales"
1521;2022;824;3453539.3;2247269.5;175297.2;0.6507;0.0508;Fabricación de calzado de cuero y piel, con cualquier tipo de suela
1521;2023;793;2855366.2;2404990.2;130905.4;0.8423;0.0458;Fabricación de calzado de cuero y piel, con cualquier tipo de suela
1521;2024;829;3192440.8;2470808.6;121764.1;0.774;0.0381;Fabricación de calzado de cuero y piel, con cualquier tipo de suela
1522;2022;191;1007831.4;797874.5;53151.7;0.7917;0.0527;Fabricación de otros tipos de calzado, excepto calzado de cuero y piel
1522;2023;208;976611.1;779090.7;38531.7;0.7977;0.0395;Fabricación de otros tipos de calzado, excepto calzado de cuero y piel
1522;2024;222;928521.4;834823.8;62626.2;0.8991;0.0674;Fabricación de otros tipos de calzado, excepto calzado de cuero y piel
1523;2022;202;427621.1;384948.3;27742.8;0.9002;0.0649;Fabricación de partes del calzado
1523;2023;193;355212.6;321008.9;21735.8;0.9037;0.0612;Fabricación de partes del calzado
1523;2024;188;310530.6;285701.1;17054.0;0.92;0.0549;Fabricación de partes del calzado
1610;2022;521;825654.3;698009.4;47311.7;0.8454;0.0573;Aserrado, acepillado e impregnación de la madera
1610;2023;555;931489.7;777418.4;56944.7;0.8346;0.0611;Aserrado, acepillado e impregnación de la madera
1610;2024;575;1005215.2;899579.9;56132.3;0.8949;0.0558;Aserrado, acepillado e impregnación de la madera
1620;2022;106;1208291.8;944744.8;192098.6;0.7819;0.159;Fabricación de hojas de madera para enchapado, fabricación de tableros contrachapados, tableros laminados, tableros de partículas y otros tableros y paneles
1620;2023;99;1035838.1;856210.9;167650.1;0.8266;0.1618;"Fabricación de hojas de madera para enchapado; fabricación de tableros contrachapados, tableros laminados, tableros de partículas y otros tableros y paneles"
1620;2024;101;1247043.0;895011.3;187226.8;0.7177;0.1501;"Fabricación de hojas de madera para enchapado; fabricación de tableros contrachapados, tableros laminados, tableros de partículas y otros tableros y paneles"
1630;2022;1316;1523550.9;1316225.9;98773.3;0.8639;0.0648;Fabricación de partes y piezas de madera, de carpintería y ebanistería para la construcción
1630;2023;1361;1715075.4;1347047.2;95215.1;0.7854;0.0555;Fabricación de partes y piezas de madera, de carpintería y ebanistería para la construcción
1630;2024;1395;1708637.1;1354674.7;95598.3;0.7928;0.056;Fabricación de partes y piezas de madera, de carpintería y ebanistería para la construcción
1640;2022;96;146939.5;128569.9;12693.3;0.875;0.0864;Fabricación de recipientes de madera
1640;2023;101;153573.6;137096.3;11858.0;0.8927;0.0772;Fabricación de recipientes de madera
1640;2024;101;173903.8;152030.6;16083.1;0.8742;0.0925;Fabricación de recipientes de madera
1690;2022;334;309789.3;274063.2;23192.7;0.8847;0.0749;Fabricación de otros productos de madera, fabricación de artículos de corcho, cestería y espartería
1690;2023;338;338932.8;296410.2;27266.3;0.8745;0.0804;"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería"
1690;2024;324;332504.8;295334.3;23589.0;0.8882;0.0709;"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería"
1701;2022;46;4490074.2;3970708.3;404185.0;0.8843;0.09;Fabricación de pulpas (pastas) celulósicas, papel y cartón
1701;2023;50;3756417.5;3513487.5;115726.1;0.9353;0.0308;"Fabricación de pulpas (pastas) celulósicas; papel y cartón"
1701;2024;55;3693267.6;3619151.2;114880.9;0.9799;0.0311;"Fabricación de pulpas (pastas) celulósicas; papel y cartón"
1702;2022;371;3448955.8;2939578.0;354580.5;0.8523;0.1028;Fabricación de papel y cartón ondulado (corrugado), fabricación de envases, empaques y de embalajes de papel y cartón.
1702;2023;381;4088941.7;3467054.7;492225.3;0.8479;0.1204;"Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón"
1702;2024;403;4339561.9;3659279.6;525305.4;0.8432;0.1211;"Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón"
1709;2022;408;11636765.1;10047376.3;1187458.8;0.8634;0.102;Fabricación de otros artículos de papel y cartón
1709;2023;412;11425850.8;10207660.8;900298.7;0.8934;0.0788;Fabricación de otros artículos de papel y cartón
1709;2024;417;11015280.8;9669344.3;1105757.6;0.8778;0.1004;Fabricación de otros artículos de papel y cartón
1811;2022;3366;6817950.8;5608901.0;583553.5;0.8227;0.0856;Actividades de impresión
1811;2023;3365;7232874.6;5815943.7;549593.6;0.8041;0.076;Actividades de impresión
1811;2024;3436;6794482.8;5691442.2;607344.2;0.8377;0.0894;Actividades de impresión
1812;2022;799;1142073.3;991107.7;91086.5;0.8678;0.0798;Actividades de servicios relacionados con la impresión
1812;2023;818;1454524.4;1307830.8;86242.1;0.8991;0.0593;Actividades de servicios relacionados con la impresión
1812;2024;809;1392341.5;1213122.8;91823.1;0.8713;0.0659;Actividades de servicios relacionados con la impresión
1820;2022;70;37301.9;30287.9;3815.3;0.812;0.1023;Producción de copias a partir de grabaciones originales
1820;2023;71;26873.9;23637.3;2837.7;0.8796;0.1056;Producción de copias a partir de grabaciones originales
1820;2024;72;50062.6;31107.7;3004.5;0.6214;0.06;Producción de copias a partir de grabaciones originales
1910;2022;143;4445289.7;3258462.4;515674.5;0.733;0.116;Fabricación de productos de hornos de coque
1910;2023;135;3217382.3;2997220.3;113427.5;0.9316;0.0353;Fabricación de productos de hornos de coque
1910;2024;132;2500529.7;2411510.0;54148.9;0.9644;0.0217;Fabricación de productos de hornos de coque
1921;2022;219;35363545.1;33376813.0;1727051.0;0.9438;0.0488;Fabricación de productos de la refinación del petróleo
1922;2022;5;32.4;52.4;0.1;1.6175;0.0025;Actividad de mezcla de combustibles
2011;2022;450;6517047.0;5418090.9;824612.7;0.8314;0.1265;Fabricación de sustancias y productos químicos básicos
2011;2023;451;6677816.2;5807977.7;718087.0;0.8697;0.1075;Fabricación de sustancias y productos químicos básicos
2011;2024;443;6552733.1;5677100.9;721782.3;0.8664;0.1101;Fabricación de sustancias y productos químicos básicos
2012;2022;418;8261466.4;6968596.2;910606.4;0.8435;0.1102;Fabricación de abonos y compuestos inorgánicos nitrogenados
2012;2023;436;6680149.8;6195770.7;400626.8;0.9275;0.06;Fabricación de abonos y compuestos inorgánicos nitrogenados
2012;2024;443;6168573.8;5596589.3;263326.0;0.9073;0.0427;Fabricación de abonos y compuestos inorgánicos nitrogenados
2013;2022;397;12730838.8;11065186.7;1213178.9;0.8692;0.0953;Fabricación de plásticos en formas primarias
2013;2023;409;9284626.3;8739256.8;428569.1;0.9413;0.0462;Fabricación de plásticos en formas primarias
2013;2024;421;8625572.0;7866848.9;530785.7;0.912;0.0615;Fabricación de plásticos en formas primarias
2014;2022;20;93176.5;82136.6;7574.2;0.8815;0.0813;Fabricación de caucho sintético en formas primarias
2014;2023;23;72364.7;63309.5;5445.7;0.8749;0.0753;Fabricación de caucho sintético en formas primarias
2014;2024;23;64968.6;59847.8;3864.9;0.9212;0.0595;Fabricación de caucho sintético en formas primarias
2021;2022;200;5946726.3;4826289.5;659699.6;0.8116;0.1109;Fabricación de plaguicidas y otros productos químicos de uso agropecuario
2021;2023;196;6340724.6;5450550.6;356483.9;0.8596;0.0562;Fabricación de plaguicidas y otros productos químicos de uso agropecuario
2021;2024;195;6392409.6;5252733.1;485614.7;0.8217;0.076;Fabricación de plaguicidas y otros productos químicos de uso agropecuario
2022;2022;535;4085210.7;3507178.9;361785.5;0.8585;0.0886;Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas
2022;2023;558;4291109.5;3510371.9;480750.5;0.8181;0.112;Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas
2022;2024;552;4010786.9;3362470.7;497640.5;0.8384;0.1241;Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas
2023;2022;1338;19403599.3;16886577.6;1167347.7;0.8703;0.0602;Fabricación de jabones y detergentes, preparados para limpiar y pulir, perfumes y preparados de tocador
2023;2023;1428;18729524.7;16622443.9;1317580.5;0.8875;0.0703;"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador"
2023;2024;1472;19657102.2;16693722.6;1699382.3;0.8492;0.0865;"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador"
2029;2022;613;13580697.8;10406368.2;1445516.9;0.7663;0.1064;Fabricación de otros productos químicos n.c.p.
2029;2023;634;11829088.3;9760868.1;1112199.3;0.8252;0.094;Fabricación de otros productos químicos n.c.p.
2029;2024;662;11381972.3;9652501.8;1190839.9;0.8481;0.1046;Fabricación de otros productos químicos n.c.p.
2030;2022;67;992058.9;929475.9;45107.8;0.9369;0.0455;Fabricación de fibras sintéticas y artificiales
2030;2023;61;892964.2;826678.8;51688.9;0.9258;0.0579;Fabricación de fibras sintéticas y artificiales
2030;2024;67;810044.8;757528.3;32394.1;0.9352;0.04;Fabricación de fibras sintéticas y artificiales
2100;2022;1012;15892287.9;12810995.2;1750493.6;0.8061;0.1101;Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico
2100;2023;993;16488692.3;13770980.1;1667310.4;0.8352;0.1011;Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico
2100;2024;1013;17147456.9;14285706.3;1590896.3;0.8331;0.0928;Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico
2211;2022;9;577140.2;546225.3;28614.8;0.9464;0.0496;Fabricación de llantas y neumáticos de caucho
2211;2023;16;461109.6;476715.5;321.6;1.0338;0.0007;Fabricación de llantas y neumáticos de caucho
2211;2024;14;416290.1;428084.7;460.9;1.0283;0.0011;Fabricación de llantas y neumáticos de caucho
2212;2022;74;429613.0;383412.9;18023.0;0.8925;0.042;Reencauche de llantas usadas
2212;2023;78;434499.1;387534.9;11597.1;0.8919;0.0267;Reencauche de llantas usadas
2212;2024;73;390645.7;358859.3;10425.9;0.9186;0.0267;Reencauche de llantas usadas
2219;2022;346;1471650.7;1200280.2;170326.1;0.8156;0.1157;Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.
2219;2023;369;1621948.9;1336521.1;161334.3;0.824;0.0995;Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.
2219;2024;369;1625160.8;1426968.4;160853.5;0.878;0.099;Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.
2221;2022;740;7164016.4;5971487.3;550910.8;0.8335;0.0769;Fabricación de formas básicas de plástico
2221;2023;730;6397223.7;5697541.6;423282.0;0.8906;0.0662;Fabricación de formas básicas de plástico
2221;2024;737;6712697.8;5760436.9;447182.2;0.8581;0.0666;Fabricación de formas básicas de plástico
2229;2022;1850;21684416.3;19089552.3;1996216.0;0.8803;0.0921;Fabricación de artículos de plástico n.c.p.
2229;2023;1839;20284440.2;17635494.7;2014921.1;0.8694;0.0993;Fabricación de artículos de plástico n.c.p.
2229;2024;1872;20504148.1;17425131.9;1926771.4;0.8498;0.094;Fabricación de artículos de plástico n.c.p.
2310;2022;310;5123618.3;4030886.1;777950.8;0.7867;0.1518;Fabricación de vidrio y productos de vidrio
2310;2023;321;5220908.5;4171967.5;782289.0;0.7991;0.1498;Fabricación de vidrio y productos de vidrio
2310;2024;324;5053689.6;4152596.4;747041.2;0.8217;0.1478;Fabricación de vidrio y productos de vidrio
2391;2022;63;281367.1;204878.9;33193.3;0.7282;0.118;Fabricación de productos refractarios
2391;2023;61;370068.1;289668.5;47436.7;0.7827;0.1282;Fabricación de productos refractarios
2391;2024;59;323771.8;272887.0;43853.2;0.8428;0.1354;Fabricación de productos refractarios
2392;2022;379;2657412.1;2120133.1;333272.7;0.7978;0.1254;Fabricación de materiales de arcilla para la construcción
2392;2023;372;2538268.4;2205328.8;257838.1;0.8688;0.1016;Fabricación de materiales de arcilla para la construcción
2392;2024;371;2402996.7;2165093.0;144529.1;0.901;0.0601;Fabricación de materiales de arcilla para la construcción
2393;2022;73;2211494.8;1893952.2;148255.6;0.8564;0.067;Fabricación de otros productos de cerámica y porcelana
2393;2023;71;2184173.0;1958765.6;73576.8;0.8968;0.0337;Fabricación de otros productos de cerámica y porcelana
2393;2024;83;2004425.4;1828527.1;37065.7;0.9122;0.0185;Fabricación de otros productos de cerámica y porcelana
2394;2022;95;9272443.8;7592697.4;1518198.6;0.8188;0.1637;Fabricación de cemento, cal y yeso
2394;2023;101;10532544.7;8287975.7;796124.6;0.7869;0.0756;Fabricación de cemento, cal y yeso
2394;2024;93;9969819.7;8033636.2;1555265.6;0.8058;0.156;Fabricación de cemento, cal y yeso
2395;2022;604;4012096.7;3655406.9;234723.5;0.9111;0.0585;Fabricación de artículos de hormigón, cemento y yeso
2395;2023;639;4676092.1;4219346.3;323326.4;0.9023;0.0691;Fabricación de artículos de hormigón, cemento y yeso
2395;2024;649;4486279.0;4084624.6;313079.9;0.9105;0.0698;Fabricación de artículos de hormigón, cemento y yeso
2396;2022;154;323986.4;279044.3;23869.3;0.8613;0.0737;Corte, tallado y acabado de la piedra
2396;2023;148;284249.0;256250.6;17156.3;0.9015;0.0604;Corte, tallado y acabado de la piedra
2396;2024;142;282000.6;256664.5;13076.7;0.9102;0.0464;Corte, tallado y acabado de la piedra
2399;2022;160;978402.4;833599.6;79454.0;0.852;0.0812;Fabricación de otros productos minerales no metálicos n.c.p.
2399;2023;157;1844177.0;1206007.1;88929.4;0.654;0.0482;Fabricación de otros productos minerales no metálicos n.c.p.
2399;2024;161;1504446.5;1244202.0;99004.9;0.827;0.0658;Fabricación de otros productos minerales no metálicos n.c.p.
2410;2022;711;12311714.8;11294086.9;889918.9;0.9173;0.0723;Industrias básicas de hierro y de acero
2410;2023;736;11285715.1;10683911.3;526341.9;0.9467;0.0466;Industrias básicas de hierro y de acero
2410;2024;752;10769680.1;10165506.1;430260.3;0.9439;0.04;Industrias básicas de hierro y de acero
2421;2022;110;3778409.3;3624153.1;65450.2;0.9592;0.0173;Industrias básicas de metales preciosos
2421;2023;134;3270411.3;3144759.3;52549.0;0.9616;0.0161;Industrias básicas de metales preciosos
2421;2024;131;3405227.4;2906674.0;29116.4;0.8536;0.0086;Industrias básicas de metales preciosos
2429;2022;106;345973.9;308526.7;17738.4;0.8918;0.0513;Industrias básicas de otros metales no ferrosos
2429;2023;102;645192.0;278257.3;20572.2;0.4313;0.0319;Industrias básicas de otros metales no ferrosos
2429;2024;102;311733.1;269519.0;24078.6;0.8646;0.0772;Industrias básicas de otros metales no ferrosos
2431;2022;158;554021.2;485816.3;42369.2;0.8769;0.0765;Fundición de hierro y de acero
2431;2023;158;625883.0;551363.0;30299.7;0.8809;0.0484;Fundición de hierro y de acero
2431;2024;158;1063035.6;524097.9;35354.8;0.493;0.0333;Fundición de hierro y de acero
2432;2022;133;2743692.9;742958.6;62437.6;0.2708;0.0228;Fundición de metales no ferrosos
2432;2023;130;859763.1;747818.3;52433.2;0.8698;0.061;Fundición de metales no ferrosos
2432;2024;127;795413.4;681392.6;44642.2;0.8567;0.0561;Fundición de metales no ferrosos
2511;2022;4859;11610250.5;9709878.0;1139517.0;0.8363;0.0981;Fabricación de productos metálicos para uso estructural
2511;2023;4932;14237186.7;12020271.5;984475.1;0.8443;0.0691;Fabricación de productos metálicos para uso estructural
2511;2024;5101;13253419.0;10845923.4;975685.1;0.8183;0.0736;Fabricación de productos metálicos para uso estructural
2512;2022;233;673921.6;584388.8;46550.9;0.8671;0.0691;Fabricación de tanques, depósitos y recipientes de metal, excepto los utilizados para el envase o transporte de mercancías
2512;2023;262;531531.7;345445.3;54681.1;0.6499;0.1029;Fabricación de tanques, depósitos y recipientes de metal, excepto los utilizados para el envase o el transporte de mercancías
2512;2024;260;419168.0;343797.7;46397.2;0.8202;0.1107;Fabricación de tanques, depósitos y recipientes de metal, excepto los utilizados para el envase o el transporte de mercancías
2513;2022;31;60238.3;43743.0;4526.2;0.7262;0.0751;Fabricación de generadores de vapor, excepto calderas de agua caliente para calefacción central
2513;2023;38;115939.8;86870.5;10879.5;0.7493;0.0938;Fabricación de generadores de vapor, excepto calderas de agua caliente para calefacción central
2513;2024;32;254554.0;95641.9;10504.1;0.3757;0.0413;Fabricación de generadores de vapor, excepto calderas de agua caliente para calefacción central
2520;2022;6;1269.2;1199.5;53.3;0.9451;0.042;Fabricación de armas y municiones
2520;2023;6;1071.0;996.9;60.2;0.9308;0.0562;Fabricación de armas y municiones
2520;2024;5;1329.0;1049.1;366.0;0.7894;0.2754;Fabricación de armas y municiones
2591;2022;152;581966.0;525145.7;38544.2;0.9024;0.0662;Forja, prensado, estampado y laminado de metal, pulvimetalurgia
2591;2023;151;807273.7;748901.8;34585.6;0.9277;0.0428;"Forja, prensado, estampado y laminado de metal; pulvimetalurgia"
2591;2024;153;744310.4;698336.3;20891.8;0.9382;0.0281;"Forja, prensado, estampado y laminado de metal; pulvimetalurgia"
2592;2022;728;5032401.1;4182783.0;781087.8;0.8312;0.1552;Tratamiento y revestimiento de metales, mecanizado
2592;2023;706;4127649.6;3861344.9;237973.9;0.9355;0.0577;"Tratamiento y revestimiento de metales; mecanizado"
2592;2024;717;4028273.0;3349432.8;239332.5;0.8315;0.0594;"Tratamiento y revestimiento de metales; mecanizado"
2593;2022;118;1137427.2;1013253.0;104222.2;0.8908;0.0916;Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería
2593;2023;121;1187185.2;1001704.4;83707.0;0.8438;0.0705;Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería
2593;2024;122;1077146.7;971584.5;76283.1;0.902;0.0708;Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería
2599;2022;1703;7131122.8;6190057.0;660856.5;0.868;0.0927;Fabricación de otros productos elaborados de metal n.c.p.
2599;2023;1687;6758351.2;5785349.5;505738.1;0.856;0.0748;Fabricación de otros productos elaborados de metal n.c.p.
2599;2024;1728;25526960.3;5541871.7;606257.5;0.2171;0.0237;Fabricación de otros productos elaborados de metal n.c.p.
2610;2022;236;291369.3;238746.7;25299.6;0.8194;0.0868;Fabricación de componentes y tableros electrónicos
2610;2023;258;389260.2;283276.4;30524.3;0.7277;0.0784;Fabricación de componentes y tableros electrónicos
2610;2024;264;338378.3;283115.5;26257.1;0.8367;0.0776;Fabricación de componentes y tableros electrónicos
2620;2022;38;174915.1;150952.3;11244.6;0.863;0.0643;Fabricación de computadoras y de equipo periférico
2620;2023;38;257294.9;234375.9;23643.6;0.9109;0.0919;Fabricación de computadoras y de equipo periférico
2620;2024;38;192771.0;159484.7;25532.8;0.8273;0.1325;Fabricación de computadoras y de equipo periférico
2630;2022;46;155182.0;134867.3;16689.0;0.8691;0.1075;Fabricación de equipos de comunicación
2630;2023;55;388464.2;282152.2;46759.6;0.7263;0.1204;Fabricación de equipos de comunicación
2630;2024;49;309390.6;235869.6;67208.5;0.7624;0.2172;Fabricación de equipos de comunicación
2640;2022;62;503992.1;394416.8;5927.9;0.7826;0.0118;Fabricación de aparatos electrónicos de consumo
2640;2023;71;496502.6;377762.6;19275.9;0.7608;0.0388;Fabricación de aparatos electrónicos de consumo
2640;2024;73;537627.7;432747.2;13440.3;0.8049;0.025;Fabricación de aparatos electrónicos de consumo
2651;2022;146;364646.7;236681.9;23626.0;0.6491;0.0648;Fabricación de equipo de medición, prueba, navegación y control
2651;2023;151;354219.9;293422.8;26679.6;0.8284;0.0753;Fabricación de equipo de medición, prueba, navegación y control
2651;2024;160;387650.4;295241.9;33100.3;0.7616;0.0854;Fabricación de equipo de medición, prueba, navegación y control
2652;2022;7;3120.9;2878.3;241.4;0.9223;0.0773;Fabricación de relojes
2652;2023;11;2817.5;2728.0;141.5;0.9682;0.0502;Fabricación de relojes
2652;2024;10;1409.1;1212.5;126.2;0.8605;0.0896;Fabricación de relojes
2660;2022;49;83158.5;73786.8;5726.9;0.8873;0.0689;Fabricación de equipo de irradiación y equipo electrónico de uso médico y terapéutico
2660;2023;52;96558.2;77930.1;14768.8;0.8071;0.153;Fabricación de equipo de irradiación y equipo electrónico de uso médico y terapéutico
2660;2024;53;95571.9;79554.4;12162.2;0.8324;0.1273;Fabricación de equipo de irradiación y equipo electrónico de uso médico y terapéutico
2711;2022;130;1767121.5;1543166.6;159566.5;0.8733;0.0903;Fabricación de motores, generadores y transformadores eléctricos
2711;2023;139;3062479.8;2269693.0;453849.7;0.7411;0.1482;Fabricación de motores, generadores y transformadores eléctricos
2711;2024;153;3246315.0;2426435.9;737628.6;0.7474;0.2272;Fabricación de motores, generadores y transformadores eléctricos
2712;2022;240;755045.5;625907.7;75885.3;0.829;0.1005;Fabricación de aparatos de distribución y control de la energía eléctrica
2712;2023;243;719630.3;600083.4;68508.7;0.8339;0.0952;Fabricación de aparatos de distribución y control de la energía eléctrica
2712;2024;248;813102.6;659650.1;89337.9;0.8113;0.1099;Fabricación de aparatos de distribución y control de la energía eléctrica
2720;2022;21;1176099.7;1025761.7;105011.6;0.8722;0.0893;Fabricación de pilas, baterías y acumuladores eléctricos
2720;2023;23;1362666.3;1255376.5;83831.1;0.9213;0.0615;Fabricación de pilas, baterías y acumuladores eléctricos
2720;2024;25;1446634.8;1277572.3;154299.7;0.8831;0.1067;Fabricación de pilas, baterías y acumuladores eléctricos
2731;2022;49;3100773.8;2737070.8;202817.5;0.8827;0.0654;Fabricación de hilos y cables eléctricos y de fibra óptica
2731;2023;54;3139776.1;2755067.9;221519.4;0.8775;0.0706;Fabricación de hilos y cables eléctricos y de fibra óptica
2731;2024;48;2950558.2;2537460.1;233262.1;0.86;0.0791;Fabricación de hilos y cables eléctricos y de fibra óptica
2732;2022;31;353462.4;257159.2;81135.4;0.7275;0.2295;Fabricación de dispositivos de cableado
2732;2023;35;348786.3;275728.5;51211.9;0.7905;0.1468;Fabricación de dispositivos de cableado
2732;2024;34;380289.6;266923.2;82384.2;0.7019;0.2166;Fabricación de dispositivos de cableado
2740;2022;153;942307.0;668963.5;72566.8;0.7099;0.077;Fabricación de equipos eléctricos de iluminación
2740;2023;154;513035.5;458491.9;22861.6;0.8937;0.0446;Fabricación de equipos eléctricos de iluminación
2740;2024;154;383704.0;345260.0;17731.8;0.8998;0.0462;Fabricación de equipos eléctricos de iluminación
2750;2022;101;5021547.1;4490641.1;254058.2;0.8943;0.0506;Fabricación de aparatos de uso doméstico
2750;2023;115;5398575.8;4848553.1;233365.3;0.8981;0.0432;Fabricación de aparatos de uso doméstico
2750;2024;121;5592191.5;4854328.0;355128.8;0.8681;0.0635;Fabricación de aparatos de uso doméstico
2790;2022;254;1910401.8;1722707.7;134668.3;0.9018;0.0705;Fabricación de otros tipos de equipo eléctrico n.c.p.
2790;2023;250;2681939.5;2200269.0;326529.5;0.8204;0.1218;Fabricación de otros tipos de equipo eléctrico n.c.p.
2790;2024;252;2739308.4;2332915.8;363326.6;0.8516;0.1326;Fabricación de otros tipos de equipo eléctrico n.c.p.
2811;2022;41;8078.8;9171.4;652.1;1.1353;0.0807;Fabricación de motores, turbinas, y partes para motores de combustión interna
2811;2023;42;31395.5;31975.6;1925.8;1.0185;0.0613;Fabricación de motores, turbinas, y partes para motores de combustión interna
2811;2024;41;38413.9;30579.4;2537.8;0.7961;0.0661;Fabricación de motores, turbinas, y partes para motores de combustión interna
2812;2022;94;126640.1;96573.8;10113.3;0.7626;0.0799;Fabricación de equipos de potencia hidráulica y neumática
2812;2023;109;122902.0;106844.2;10031.5;0.8693;0.0816;Fabricación de equipos de potencia hidráulica y neumática
2812;2024;109;272587.1;111246.6;11426.5;0.4081;0.0419;Fabricación de equipos de potencia hidráulica y neumática
2813;2022;58;1224602.2;472651.7;59355.2;0.386;0.0485;Fabricación de otras bombas, compresores, grifos y válvulas
2813;2023;63;626857.4;554827.2;55145.0;0.8851;0.088;Fabricación de otras bombas, compresores, grifos y válvulas
2813;2024;64;622897.8;563648.8;52552.9;0.9049;0.0844;Fabricación de otras bombas, compresores, grifos y válvulas
2814;2022;35;49092.6;40057.9;5393.5;0.816;0.1099;Fabricación de cojinetes, engranajes, trenes de engranajes y piezas de transmisión
2814;2023;35;43775.0;34151.4;8225.0;0.7802;0.1879;Fabricación de cojinetes, engranajes, trenes de engranajes y piezas de transmisión
2814;2024;32;44706.8;32921.2;7313.3;0.7364;0.1636;Fabricación de cojinetes, engranajes, trenes de engranajes y piezas de transmisión
2815;2022;75;89240.2;76042.8;7210.8;0.8521;0.0808;Fabricación de hornos, hogares y quemadores industriales
2815;2023;74;86761.0;72856.5;8383.6;0.8397;0.0966;Fabricación de hornos, hogares y quemadores industriales
2815;2024;71;73210.1;63480.8;3378.7;0.8671;0.0462;Fabricación de hornos, hogares y quemadores industriales
2816;2022;184;579666.9;501019.0;35945.2;0.8643;0.062;Fabricación de equipo de elevación y manipulación
2816;2023;182;681156.7;595151.4;40756.2;0.8737;0.0598;Fabricación de equipo de elevación y manipulación
2816;2024;194;652567.5;568039.1;45964.0;0.8705;0.0704;Fabricación de equipo de elevación y manipulación
2817;2022;23;9165.6;8179.1;536.4;0.8924;0.0585;Fabricación de maquinaria y equipo de oficina (excepto computadoras y equipo periférico)
2817;2023;20;11683.3;10098.9;955.1;0.8644;0.0817;Fabricación de maquinaria y equipo de oficina (excepto computadoras y equipo periférico)
2817;2024;22;14608.7;12024.9;1061.3;0.8231;0.0726;Fabricación de maquinaria y equipo de oficina (excepto computadoras y equipo periférico)
2818;2022;13;12021.9;10866.7;795.3;0.9039;0.0662;Fabricación de herramientas manuales con motor
2818;2023;15;10094.4;8799.6;905.1;0.8717;0.0897;Fabricación de herramientas manuales con motor
2818;2024;13;9033.8;7905.9;863.6;0.8751;0.0956;Fabricación de herramientas manuales con motor
2819;2022;734;2296514.7;1813398.1;232165.1;0.7896;0.1011;Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.
2819;2023;723;2629066.4;1910261.0;298471.1;0.7266;0.1135;Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.
2819;2024;718;2195102.4;1773683.5;229640.9;0.808;0.1046;Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.
2821;2022;152;761027.6;659655.6;67202.4;0.8668;0.0883;Fabricación de maquinaria agropecuaria y forestal
2821;2023;159;733848.1;626917.7;55738.8;0.8543;0.076;Fabricación de maquinaria agropecuaria y forestal
2821;2024;164;681186.0;590330.0;42783.8;0.8666;0.0628;Fabricación de maquinaria agropecuaria y forestal
2822;2022;83;114186.5;98873.9;14458.8;0.8659;0.1266;Fabricación de máquinas formadoras de metal y de máquinas herramienta
2822;2023;83;124283.0;106372.6;15856.3;0.8559;0.1276;Fabricación de máquinas formadoras de metal y de máquinas herramienta
2822;2024;85;114605.5;97652.8;15272.6;0.8521;0.1333;Fabricación de máquinas formadoras de metal y de máquinas herramienta
2823;2022;28;35693.1;29502.5;2787.4;0.8266;0.0781;Fabricación de maquinaria para la metalurgia
2823;2023;28;39638.4;28664.9;3752.1;0.7232;0.0947;Fabricación de maquinaria para la metalurgia
2823;2024;29;35827.3;30460.0;3097.3;0.8502;0.0864;Fabricación de maquinaria para la metalurgia
